,"X,Y","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""linksys""
00:25:9C:98:4B:7D","""Vibraciones""
50:C7:BF:DD:C3:B3","""SMA1930055648""
B0:72:BF:05:3C:3D","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Microondas""
48:F8:B3:22:4D:4B","""FabLab""
AC:84:C6:3E:EF:51","""Lab 212""
00:23:CD:18:65:9C","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab ERNC""
00:90:4C:91:00:03","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Controlistas""
54:E6:FC:E7:FA:D2","""Die231""
EC:08:6B:42:B5:4A","""Docentes FI""
0E:18:D6:CB:01:A4","""WiFi-UdeC""
84:D4:7E:29:3E:81","""LCDA""
B0:48:7A:DE:14:8C","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""MII2011""
74:EA:3A:C6:29:A0","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:5B:22","""CE5CFB""
98:FC:11:E2:A6:A5","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""labceramicos""
E8:DE:27:7F:69:DC","""ANDES""
00:11:95:09:C1:4A"
589,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-73,-75,-71,-71,-63,-41,-69,-79,-73,-73,-77,-71,-83,-75,-75,-77,-81,-83,-83,-81
590,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-67,-75,-81,-71,-71,-41,-69,-83,-69,-73,-75,-71,-83,-75,-73,-79,-81,-89,-83,-81
591,"(0,1)",-69,-67,-77,-77,-81,-59,-71,-67,-75,-81,-67,-63,-41,-69,-83,-67,-73,-79,-71,-83,-75,-73,-79,-79,-89,-83,-75
592,"(0,1)",-69,-69,-77,-77,-83,-59,-67,-63,-73,-73,-71,-71,-41,-69,-83,-67,-73,-79,-71,-85,-73,-75,-77,-79,-89,-83,-75
593,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-73,-73,-77,-69,-63,-51,-65,-83,-73,-73,-79,-71,-85,-73,-75,-77,-81,-89,-83,-75
594,"(0,1)",-67,-67,-75,-75,-81,-59,-71,-69,-75,-77,-71,-63,-41,-69,-83,-73,-75,-79,-71,-81,-77,-75,-77,-81,-89,-83,-75
595,"(0,1)",-67,-69,-79,-73,-77,-59,-71,-69,-73,-71,-71,-63,-55,-69,-83,-73,-73,-79,-73,-81,-73,-75,-77,-77,-89,-83,-75
596,"(0,1)",-67,-67,-79,-77,-81,-59,-71,-69,-73,-73,-71,-65,-53,-69,-83,-71,-75,-79,-73,-81,-73,-75,-77,-77,-89,-83,-75
597,"(0,1)",-65,-69,-77,-79,-81,-61,-73,-67,-73,-83,-71,-71,-53,-69,-83,-73,-75,-79,-73,-85,-73,-75,-79,-77,-89,-83,-75
598,"(0,1)",-67,-69,-75,-75,-81,-61,-71,-73,-73,-73,-69,-63,-53,-69,-81,-73,-73,-75,-73,-85,-75,-73,-77,-77,-89,-81,-81
599,"(0,1)",-65,-67,-79,-73,-83,-59,-73,-67,-75,-79,-69,-71,-41,-71,-81,-67,-73,-81,-73,-85,-73,-73,-75,-77,-89,-81,-81
600,"(0,1)",-67,-67,-75,-75,-83,-61,-71,-69,-75,-79,-73,-63,-51,-69,-81,-67,-73,-81,-73,-85,-73,-75,-75,-79,-89,-81,-81
601,"(0,1)",-67,-69,-77,-77,-85,-59,-73,-69,-75,-79,-73,-71,-41,-67,-83,-69,-73,-73,-73,-85,-75,-75,-79,-79,-89,-81,-81
602,"(0,1)",-65,-69,-77,-75,-83,-55,-71,-69,-77,-77,-77,-71,-53,-69,-79,-71,-75,-73,-63,-87,-75,-75,-79,-81,-83,-81,-81
603,"(0,1)",-69,-67,-79,-77,-81,-59,-71,-67,-69,-79,-73,-63,-41,-69,-79,-71,-75,-75,-63,-83,-75,-75,-77,-81,-83,-81,-81
604,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-73,-73,-77,-71,-63,-53,-69,-83,-71,-75,-77,-73,-85,-75,-75,-77,-81,-83,-81,-81
605,"(0,1)",-67,-67,-79,-77,-81,-61,-71,-67,-73,-81,-71,-63,-41,-69,-83,-69,-75,-77,-73,-85,-75,-69,-77,-81,-85,-81,-81
606,"(0,1)",-67,-67,-77,-77,-81,-61,-71,-67,-71,-79,-71,-63,-53,-69,-83,-69,-75,-85,-73,-85,-73,-75,-75,-79,-85,-87,-81
607,"(0,1)",-67,-67,-79,-77,-77,-59,-73,-67,-73,-79,-71,-71,-41,-71,-83,-85,-73,-85,-71,-85,-75,-75,-77,-81,-85,-87,-81
608,"(0,1)",-67,-69,-77,-79,-81,-59,-71,-61,-73,-71,-69,-61,-41,-71,-83,-71,-75,-73,-71,-85,-75,-75,-77,-81,-85,-87,-81
609,"(0,1)",-69,-67,-77,-77,-81,-61,-69,-73,-73,-79,-71,-63,-53,-67,-83,-71,-73,-79,-73,-85,-75,-69,-77,-81,-85,-85,-81
610,"(0,1)",-67,-69,-79,-77,-79,-59,-71,-73,-73,-79,-73,-65,-41,-67,-83,-71,-75,-79,-73,-85,-75,-69,-77,-81,-85,-85,-81
611,"(0,1)",-67,-67,-79,-77,-81,-61,-73,-73,-75,-81,-73,-63,-53,-67,-81,-71,-75,-77,-71,-85,-73,-75,-77,-77,-85,-83,-81
612,"(0,1)",-65,-67,-79,-77,-81,-59,-73,-73,-73,-77,-69,-63,-41,-67,-81,-69,-75,-77,-71,-85,-73,-75,-77,-77,-85,-83,-81
613,"(0,1)",-67,-69,-77,-77,-81,-59,-71,-73,-75,-79,-71,-71,-51,-69,-81,-73,-75,-77,-73,-85,-71,-71,-73,-81,-89,-81,-83
614,"(0,1)",-67,-69,-79,-77,-81,-61,-69,-73,-73,-81,-73,-61,-53,-71,-81,-73,-75,-79,-73,-85,-73,-71,-77,-79,-81,-79,-83
615,"(0,1)",-69,-69,-77,-79,-81,-61,-73,-69,-73,-79,-71,-65,-53,-67,-81,-73,-75,-77,-73,-85,-73,-71,-79,-81,-81,-81,-83
616,"(0,1)",-67,-67,-79,-73,-81,-57,-73,-69,-73,-79,-71,-71,-53,-71,-83,-73,-75,-79,-73,-85,-73,-71,-77,-81,-81,-81,-83
617,"(0,1)",-69,-67,-79,-77,-81,-59,-73,-67,-75,-79,-77,-63,-53,-77,-77,-73,-75,-79,-73,-83,-75,-75,-77,-79,-81,-79,-85
618,"(0,1)",-67,-67,-79,-77,-79,-59,-71,-67,-75,-81,-71,-71,-41,-71,-77,-69,-73,-81,-73,-83,-75,-77,-75,-79,-81,-79,-85
619,"(0,1)",-67,-69,-77,-75,-83,-59,-71,-69,-75,-83,-73,-63,-53,-69,-77,-73,-75,-81,-67,-83,-73,-75,-77,-81,-81,-79,-81
620,"(0,1)",-67,-67,-79,-77,-83,-61,-73,-73,-75,-81,-73,-65,-41,-71,-81,-73,-79,-81,-67,-87,-75,-77,-79,-75,-81,-81,-81
621,"(0,1)",-69,-67,-75,-77,-83,-61,-71,-73,-79,-79,-71,-63,-53,-69,-81,-71,-75,-81,-73,-87,-77,-77,-79,-75,-81,-81,-81
622,"(0,1)",-69,-67,-79,-75,-79,-61,-71,-67,-73,-81,-69,-71,-41,-69,-81,-71,-77,-81,-69,-87,-75,-77,-77,-79,-77,-75,-83
623,"(0,1)",-69,-67,-77,-77,-81,-57,-71,-69,-75,-71,-69,-63,-41,-69,-85,-69,-75,-81,-73,-85,-75,-75,-77,-79,-83,-81,-85
624,"(0,1)",-67,-69,-81,-77,-83,-59,-71,-69,-75,-81,-71,-65,-41,-69,-79,-69,-75,-81,-73,-85,-75,-75,-77,-79,-83,-81,-83
625,"(0,1)",-67,-69,-77,-77,-81,-59,-71,-67,-73,-77,-71,-69,-53,-69,-79,-73,-77,-81,-71,-81,-75,-75,-77,-79,-87,-81,-83
626,"(0,1)",-69,-69,-79,-77,-83,-59,-73,-59,-73,-77,-71,-69,-53,-69,-79,-73,-77,-81,-71,-85,-75,-75,-73,-79,-87,-81,-85
627,"(0,1)",-69,-67,-77,-77,-79,-57,-73,-67,-71,-79,-73,-71,-41,-69,-83,-73,-73,-81,-73,-87,-75,-75,-77,-79,-83,-79,-85
628,"(0,1)",-69,-67,-75,-77,-81,-61,-73,-67,-73,-83,-73,-63,-39,-67,-81,-73,-73,-81,-73,-87,-73,-73,-77,-81,-83,-81,-85
629,"(0,1)",-69,-67,-73,-77,-83,-61,-71,-73,-73,-81,-71,-63,-39,-69,-83,-75,-75,-79,-87,-87,-75,-73,-77,-77,-83,-81,-85
630,"(0,1)",-69,-67,-75,-77,-83,-61,-73,-67,-71,-79,-69,-71,-41,-69,-85,-73,-73,-79,-73,-87,-73,-73,-81,-75,-85,-81,-81
631,"(0,1)",-69,-67,-79,-77,-79,-59,-71,-67,-75,-79,-71,-71,-51,-67,-85,-73,-75,-79,-73,-87,-75,-73,-77,-75,-83,-71,-81
632,"(0,1)",-69,-67,-79,-77,-81,-61,-79,-69,-73,-81,-71,-71,-41,-69,-83,-73,-75,-79,-73,-87,-75,-75,-77,-77,-83,-71,-83
633,"(0,1)",-67,-67,-79,-77,-79,-61,-73,-69,-75,-81,-73,-63,-41,-69,-83,-73,-75,-79,-73,-81,-75,-75,-77,-77,-83,-71,-85
634,"(0,1)",-67,-69,-77,-79,-81,-57,-71,-61,-75,-79,-71,-63,-41,-67,-83,-73,-75,-81,-73,-85,-73,-75,-77,-77,-83,-71,-85
635,"(0,1)",-67,-67,-79,-79,-81,-57,-71,-61,-75,-75,-73,-63,-53,-67,-83,-73,-73,-81,-73,-85,-71,-75,-73,-77,-83,-77,-83
636,"(0,1)",-67,-67,-79,-75,-83,-59,-71,-67,-75,-71,-73,-73,-41,-69,-81,-73,-73,-81,-73,-85,-71,-75,-73,-77,-83,-77,-85
637,"(0,1)",-69,-69,-79,-77,-83,-59,-73,-65,-73,-79,-71,-71,-41,-69,-81,-73,-75,-81,-73,-79,-73,-75,-79,-81,-83,-79,-85
638,"(0,1)",-67,-67,-77,-75,-79,-61,-71,-69,-75,-79,-73,-63,-69,-69,-81,-73,-73,-81,-73,-85,-73,-87,-73,-81,-83,-79,-85
639,"(0,1)",-67,-67,-79,-75,-83,-59,-71,-67,-71,-79,-73,-71,-41,-69,-81,-73,-75,-79,-73,-85,-73,-83,-77,-81,-83,-79,-85
640,"(0,1)",-69,-67,-77,-77,-79,-61,-71,-69,-81,-81,-71,-71,-41,-67,-81,-73,-75,-75,-73,-83,-73,-75,-77,-81,-83,-77,-85
641,"(0,1)",-69,-67,-77,-77,-79,-61,-71,-69,-81,-79,-73,-63,-41,-69,-83,-73,-75,-75,-73,-85,-75,-77,-77,-81,-83,-77,-85
642,"(0,1)",-69,-67,-77,-75,-83,-83,-71,-75,-73,-77,-71,-71,-41,-69,-83,-73,-73,-75,-75,-85,-75,-77,-79,-81,-83,-75,-83
643,"(0,1)",-67,-67,-75,-77,-79,-59,-73,-75,-73,-77,-71,-71,-53,-69,-87,-73,-73,-77,-71,-85,-75,-77,-79,-81,-83,-81,-83
644,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-75,-73,-75,-71,-71,-53,-69,-87,-73,-73,-77,-73,-85,-75,-77,-77,-81,-83,-81,-83
645,"(0,1)",-67,-69,-75,-75,-81,-59,-73,-89,-71,-77,-71,-63,-53,-69,-87,-73,-73,-73,-73,-85,-75,-75,-77,-81,-83,-81,-83
646,"(0,1)",-67,-69,-79,-73,-81,-59,-75,-75,-75,-73,-71,-63,-53,-69,-87,-73,-77,-81,-73,-83,-83,-75,-77,-81,-83,-81,-83
647,"(0,1)",-69,-67,-77,-77,-79,-59,-71,-63,-73,-81,-71,-63,-41,-69,-87,-71,-73,-79,-69,-85,-75,-77,-79,-81,-83,-81,-87
648,"(0,1)",-69,-67,-79,-75,-81,-59,-73,-67,-73,-79,-71,-71,-51,-69,-87,-71,-77,-77,-67,-85,-73,-75,-77,-81,-83,-81,-83
649,"(0,1)",-67,-67,-77,-77,-81,-59,-73,-65,-75,-77,-67,-63,-53,-69,-85,-73,-75,-77,-71,-85,-73,-75,-79,-77,-83,-81,-83
650,"(0,1)",-67,-69,-77,-73,-81,-59,-71,-69,-71,-75,-73,-71,-53,-69,-81,-73,-73,-79,-71,-83,-73,-75,-77,-77,-83,-81,-79
651,"(0,1)",-65,-67,-77,-71,-79,-59,-71,-67,-75,-81,-71,-73,-41,-67,-81,-73,-73,-79,-71,-83,-71,-75,-75,-81,-83,-81,-85
652,"(0,1)",-67,-67,-77,-75,-83,-59,-71,-67,-75,-75,-73,-73,-53,-71,-81,-73,-73,-79,-73,-83,-71,-75,-75,-81,-83,-81,-85
653,"(0,1)",-69,-67,-77,-77,-81,-59,-71,-73,-73,-83,-71,-63,-53,-69,-81,-73,-73,-79,-73,-83,-71,-75,-73,-81,-83,-81,-83
654,"(0,1)",-67,-67,-77,-77,-79,-59,-71,-73,-71,-81,-73,-63,-41,-69,-81,-73,-75,-79,-67,-83,-73,-75,-77,-81,-81,-83,-89
655,"(0,1)",-67,-67,-77,-77,-77,-61,-71,-73,-73,-81,-71,-73,-53,-69,-81,-73,-75,-75,-71,-83,-75,-75,-79,-81,-81,-83,-89
656,"(0,1)",-69,-67,-73,-77,-83,-61,-77,-67,-73,-81,-71,-69,-53,-69,-83,-73,-75,-75,-71,-83,-75,-77,-79,-81,-79,-85,-85
657,"(0,1)",-67,-67,-77,-71,-83,-61,-71,-65,-73,-81,-71,-63,-53,-69,-83,-73,-75,-75,-73,-83,-75,-77,-77,-81,-79,-83,-87
658,"(0,1)",-67,-67,-77,-77,-83,-59,-71,-67,-73,-77,-71,-63,-53,-69,-83,-73,-75,-79,-73,-85,-73,-77,-77,-79,-81,-83,-87
659,"(0,1)",-69,-67,-77,-77,-79,-61,-73,-69,-73,-79,-69,-69,-41,-69,-79,-73,-73,-79,-73,-89,-71,-77,-73,-75,-81,-83,-87
660,"(0,1)",-69,-67,-77,-75,-81,-59,-73,-67,-73,-79,-69,-63,-53,-69,-79,-73,-69,-79,-73,-87,-71,-77,-69,-77,-81,-83,-83
661,"(0,1)",-67,-67,-81,-77,-79,-57,-73,-71,-73,-79,-69,-63,-53,-85,-79,-73,-75,-79,-73,-85,-73,-69,-69,-77,-79,-85,-83
662,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-69,-73,-81,-73,-63,-41,-67,-83,-73,-71,-75,-73,-85,-71,-75,-73,-77,-81,-85,-85
663,"(0,1)",-67,-67,-77,-77,-83,-59,-73,-69,-73,-81,-69,-69,-41,-67,-83,-71,-75,-81,-71,-85,-77,-77,-77,-79,-81,-85,-85
664,"(0,1)",-69,-69,-77,-77,-79,-59,-71,-73,-75,-81,-69,-63,-41,-69,-81,-69,-75,-79,-71,-87,-75,-77,-77,-79,-83,-85,-87
665,"(0,1)",-67,-69,-77,-73,-83,-61,-69,-73,-73,-71,-69,-63,-53,-69,-81,-73,-75,-79,-71,-87,-75,-73,-77,-79,-77,-85,-87
666,"(0,1)",-67,-69,-77,-77,-83,-57,-71,-73,-71,-79,-73,-65,-53,-69,-83,-73,-73,-79,-71,-85,-75,-75,-75,-79,-83,-85,-87
667,"(0,1)",-67,-69,-79,-77,-81,-59,-71,-67,-71,-79,-67,-71,-41,-69,-83,-73,-73,-79,-73,-85,-75,-75,-75,-79,-79,-83,-85
668,"(0,1)",-67,-67,-79,-77,-83,-59,-71,-63,-75,-79,-73,-69,-53,-69,-83,-69,-75,-75,-73,-85,-75,-75,-77,-79,-79,-83,-79
669,"(0,1)",-69,-67,-73,-77,-81,-59,-73,-75,-79,-81,-73,-63,-41,-69,-81,-69,-77,-79,-73,-87,-75,-75,-73,-79,-79,-83,-79
670,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-73,-73,-79,-71,-71,-41,-69,-81,-67,-75,-81,-73,-87,-75,-75,-77,-77,-81,-83,-79
671,"(0,1)",-79,-67,-77,-75,-83,-59,-71,-75,-73,-79,-73,-63,-41,-69,-83,-73,-77,-79,-71,-85,-75,-75,-79,-77,-83,-83,-85
672,"(0,1)",-69,-67,-77,-75,-81,-57,-71,-75,-73,-75,-69,-63,-41,-69,-83,-73,-75,-77,-73,-83,-75,-75,-79,-77,-81,-85,-85
673,"(0,1)",-59,-69,-73,-75,-79,-59,-73,-67,-73,-81,-73,-63,-51,-67,-83,-73,-75,-77,-71,-83,-73,-75,-77,-77,-81,-81,-85
674,"(0,1)",-65,-67,-77,-73,-69,-59,-71,-69,-73,-75,-71,-69,-51,-67,-81,-73,-77,-77,-73,-87,-75,-75,-79,-81,-81,-85,-83
675,"(0,1)",-79,-67,-77,-73,-81,-59,-71,-69,-75,-81,-71,-65,-53,-71,-81,-73,-75,-77,-71,-87,-77,-75,-77,-81,-81,-85,-83
676,"(0,1)",-67,-67,-77,-77,-81,-59,-73,-69,-73,-79,-71,-65,-41,-67,-85,-73,-75,-79,-71,-87,-77,-73,-77,-81,-81,-83,-83
677,"(0,1)",-67,-67,-77,-79,-81,-61,-71,-69,-73,-79,-73,-65,-41,-69,-77,-67,-77,-77,-71,-87,-73,-75,-79,-79,-83,-83,-83
678,"(0,1)",-67,-69,-79,-77,-81,-59,-71,-63,-73,-81,-73,-73,-53,-69,-77,-73,-75,-75,-73,-83,-73,-85,-77,-79,-83,-83,-83
679,"(0,1)",-67,-69,-77,-77,-81,-57,-71,-69,-73,-81,-69,-73,-51,-69,-83,-73,-73,-73,-71,-83,-73,-85,-77,-79,-83,-83,-83
680,"(0,1)",-69,-69,-77,-77,-81,-71,-71,-67,-75,-77,-69,-65,-53,-69,-83,-73,-73,-73,-71,-83,-73,-71,-73,-79,-81,-83,-85
681,"(0,1)",-67,-71,-77,-71,-79,-59,-71,-67,-75,-81,-69,-63,-41,-69,-81,-73,-73,-81,-71,-85,-75,-77,-77,-79,-83,-83,-85
682,"(0,1)",-67,-69,-77,-71,-81,-61,-69,-73,-75,-81,-71,-71,-51,-71,-83,-71,-73,-81,-73,-85,-73,-77,-79,-79,-81,-83,-85
683,"(0,1)",-67,-69,-77,-79,-81,-59,-71,-73,-71,-81,-71,-71,-51,-71,-83,-73,-73,-79,-73,-85,-71,-77,-77,-79,-77,-83,-83
684,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-67,-75,-81,-71,-71,-55,-69,-83,-73,-77,-79,-73,-87,-75,-75,-77,-79,-83,-83,-83
685,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-67,-71,-81,-73,-63,-55,-69,-83,-73,-71,-79,-73,-87,-73,-75,-77,-79,-83,-81,-83
686,"(0,1)",-67,-69,-79,-79,-81,-61,-73,-61,-77,-81,-71,-63,-53,-69,-83,-71,-77,-73,-73,-87,-73,-75,-77,-79,-77,-85,-83
687,"(0,1)",-67,-69,-79,-77,-83,-61,-71,-69,-77,-81,-73,-73,-41,-69,-85,-71,-73,-71,-71,-71,-75,-71,-77,-79,-81,-85,-89
688,"(0,1)",-67,-67,-79,-77,-81,-59,-73,-69,-73,-77,-71,-65,-41,-69,-85,-69,-73,-79,-71,-71,-73,-73,-77,-79,-81,-81,-83
689,"(0,1)",-67,-67,-77,-77,-77,-59,-71,-69,-69,-79,-73,-65,-41,-67,-81,-71,-75,-81,-69,-71,-75,-73,-77,-81,-81,-83,-79
690,"(0,1)",-67,-69,-79,-75,-81,-61,-71,-69,-69,-81,-73,-73,-53,-67,-81,-71,-75,-77,-71,-71,-75,-73,-77,-81,-81,-83,-79
691,"(0,1)",-67,-67,-77,-77,-81,-59,-73,-83,-69,-81,-67,-61,-53,-71,-81,-73,-75,-79,-71,-71,-75,-75,-77,-79,-83,-83,-79
692,"(0,1)",-69,-67,-77,-77,-79,-59,-67,-63,-75,-79,-73,-71,-41,-69,-81,-73,-73,-79,-75,-85,-83,-73,-73,-83,-83,-83,-79
693,"(0,1)",-67,-69,-77,-77,-81,-61,-71,-63,-75,-79,-71,-69,-53,-69,-81,-73,-73,-81,-67,-85,-81,-75,-79,-81,-83,-83,-83
694,"(0,1)",-67,-69,-77,-77,-75,-59,-71,-73,-75,-79,-73,-61,-41,-59,-83,-73,-73,-81,-75,-85,-73,-75,-79,-79,-83,-85,-83
695,"(0,1)",-67,-67,-77,-77,-81,-59,-69,-73,-73,-81,-67,-63,-53,-69,-81,-73,-75,-81,-73,-85,-75,-73,-77,-81,-81,-87,-83
696,"(0,1)",-67,-67,-71,-83,-83,-55,-73,-73,-75,-79,-71,-63,-41,-61,-81,-73,-75,-81,-73,-83,-77,-73,-77,-79,-81,-87,-83
697,"(0,1)",-69,-69,-73,-75,-81,-59,-73,-73,-73,-83,-71,-63,-41,-71,-81,-73,-75,-79,-73,-83,-73,-75,-77,-79,-85,-87,-83
698,"(0,1)",-67,-67,-73,-77,-79,-61,-71,-73,-75,-83,-73,-63,-53,-69,-83,-71,-75,-77,-73,-85,-73,-75,-77,-81,-81,-83,-85
699,"(0,1)",-67,-69,-73,-77,-79,-59,-71,-73,-75,-77,-69,-71,-53,-69,-83,-71,-75,-77,-71,-85,-75,-75,-79,-77,-81,-83,-85
700,"(0,1)",-67,-69,-77,-77,-79,-59,-71,-73,-75,-79,-69,-71,-53,-67,-83,-69,-73,-77,-73,-83,-75,-75,-79,-75,-81,-85,-85
701,"(0,1)",-67,-69,-79,-75,-81,-59,-71,-73,-73,-79,-69,-63,-69,-69,-79,-67,-75,-69,-73,-83,-77,-75,-77,-77,-83,-85,-79
702,"(0,1)",-67,-67,-77,-73,-81,-59,-79,-71,-73,-77,-73,-63,-41,-69,-79,-67,-73,-69,-73,-83,-73,-75,-77,-77,-85,-85,-79
703,"(0,1)",-67,-69,-77,-75,-79,-59,-69,-73,-73,-79,-71,-63,-41,-69,-79,-71,-77,-79,-73,-83,-75,-75,-77,-77,-85,-85,-87
704,"(0,1)",-67,-67,-79,-73,-79,-59,-71,-73,-73,-79,-71,-63,-41,-69,-79,-71,-73,-77,-73,-83,-75,-75,-77,-77,-85,-85,-85
705,"(0,1)",-67,-69,-73,-75,-79,-59,-69,-73,-71,-79,-71,-63,-51,-63,-79,-71,-75,-77,-73,-83,-73,-73,-77,-77,-81,-85,-85
706,"(0,1)",-67,-67,-77,-69,-83,-61,-73,-73,-73,-81,-71,-63,-51,-69,-79,-73,-75,-77,-71,-83,-75,-73,-77,-77,-81,-85,-85
707,"(0,1)",-67,-67,-79,-77,-83,-61,-73,-67,-73,-79,-69,-63,-41,-69,-79,-75,-75,-77,-71,-83,-75,-75,-77,-77,-87,-87,-83
708,"(0,1)",-67,-67,-77,-77,-83,-61,-75,-69,-73,-79,-71,-63,-41,-69,-83,-75,-77,-77,-73,-81,-75,-75,-77,-77,-81,-87,-85
709,"(0,1)",-67,-67,-77,-77,-81,-61,-73,-67,-75,-77,-73,-63,-53,-69,-83,-71,-75,-77,-73,-81,-73,-75,-77,-77,-83,-85,-85
710,"(0,1)",-69,-69,-77,-75,-81,-61,-71,-67,-75,-81,-71,-63,-41,-69,-83,-67,-75,-77,-73,-81,-73,-75,-77,-83,-85,-89,-85
711,"(0,1)",-67,-69,-77,-73,-81,-59,-71,-65,-75,-75,-71,-63,-53,-69,-83,-69,-75,-77,-73,-83,-73,-73,-81,-77,-83,-85,-85
712,"(0,1)",-81,-67,-77,-77,-81,-59,-73,-69,-73,-77,-69,-65,-53,-69,-83,-71,-73,-79,-73,-83,-75,-73,-75,-77,-85,-83,-85
713,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-69,-73,-71,-71,-65,-53,-69,-83,-73,-73,-81,-73,-83,-75,-73,-75,-81,-79,-83,-85
714,"(0,1)",-67,-69,-79,-77,-81,-59,-71,-71,-71,-79,-71,-63,-53,-69,-85,-75,-73,-79,-73,-83,-75,-75,-79,-81,-79,-83,-87
715,"(0,1)",-67,-69,-79,-79,-81,-59,-73,-75,-75,-71,-69,-71,-53,-69,-81,-73,-73,-79,-71,-83,-75,-75,-83,-81,-79,-83,-87
716,"(0,1)",-67,-69,-79,-75,-81,-55,-73,-61,-71,-81,-67,-63,-53,-69,-77,-75,-73,-79,-71,-85,-75,-75,-83,-81,-83,-83,-87
717,"(0,1)",-67,-69,-75,-75,-81,-59,-71,-61,-75,-81,-67,-71,-41,-69,-77,-75,-73,-79,-73,-87,-75,-75,-83,-77,-83,-85,-83
718,"(0,1)",-67,-69,-79,-75,-83,-61,-71,-73,-73,-79,-71,-71,-41,-71,-83,-71,-75,-77,-73,-87,-75,-75,-75,-81,-83,-83,-83
719,"(0,1)",-67,-77,-77,-75,-83,-61,-71,-63,-71,-79,-71,-63,-53,-77,-83,-67,-73,-79,-73,-87,-75,-77,-77,-81,-79,-85,-85
720,"(0,1)",-67,-67,-75,-75,-81,-59,-73,-69,-73,-83,-71,-71,-41,-69,-85,-73,-75,-79,-71,-87,-75,-75,-79,-81,-81,-85,-85
721,"(0,1)",-65,-67,-79,-77,-81,-59,-71,-69,-75,-79,-71,-63,-41,-69,-83,-73,-73,-79,-71,-83,-73,-75,-77,-79,-83,-85,-85
722,"(0,1)",-67,-67,-77,-75,-83,-59,-71,-71,-75,-81,-71,-65,-41,-67,-83,-71,-75,-79,-71,-83,-77,-75,-75,-79,-83,-85,-81
723,"(0,1)",-65,-69,-77,-75,-81,-59,-71,-73,-75,-79,-69,-65,-41,-69,-81,-71,-73,-79,-71,-83,-75,-75,-75,-81,-83,-85,-85
724,"(0,1)",-67,-67,-77,-77,-79,-59,-73,-69,-75,-81,-73,-69,-41,-67,-81,-71,-75,-77,-71,-87,-79,-75,-79,-79,-83,-85,-85
725,"(0,1)",-67,-69,-79,-75,-77,-59,-71,-69,-75,-79,-73,-63,-41,-69,-83,-71,-73,-79,-71,-83,-75,-75,-77,-79,-81,-85,-81
726,"(0,1)",-67,-69,-77,-75,-81,-61,-71,-69,-71,-79,-71,-63,-41,-69,-81,-71,-73,-75,-71,-83,-73,-75,-79,-81,-87,-85,-87
727,"(0,1)",-67,-69,-77,-75,-81,-61,-71,-69,-71,-79,-71,-63,-41,-69,-81,-71,-75,-79,-71,-83,-77,-75,-81,-79,-83,-85,-83
728,"(0,1)",-67,-67,-79,-77,-81,-59,-73,-71,-71,-79,-71,-63,-53,-69,-83,-73,-75,-77,-71,-83,-81,-75,-79,-81,-83,-85,-85
729,"(0,1)",-67,-69,-77,-75,-79,-57,-73,-71,-73,-79,-73,-63,-53,-69,-85,-71,-75,-77,-71,-85,-75,-75,-77,-79,-83,-89,-85
730,"(0,1)",-67,-69,-75,-77,-81,-61,-73,-67,-75,-71,-77,-63,-53,-67,-81,-73,-75,-77,-71,-85,-75,-73,-79,-77,-83,-89,-85
731,"(0,1)",-69,-67,-77,-75,-81,-59,-73,-67,-75,-81,-69,-63,-53,-69,-83,-71,-75,-77,-71,-85,-75,-73,-77,-79,-83,-81,-79
732,"(0,1)",-67,-69,-77,-77,-79,-59,-73,-67,-75,-79,-71,-65,-53,-69,-83,-71,-75,-79,-71,-85,-75,-73,-75,-81,-83,-81,-79
733,"(0,1)",-69,-69,-79,-77,-83,-61,-73,-69,-75,-75,-71,-61,-51,-69,-83,-71,-73,-79,-71,-85,-73,-73,-77,-79,-83,-81,-79
734,"(0,1)",-67,-69,-77,-75,-81,-59,-73,-73,-75,-77,-73,-63,-53,-69,-83,-75,-73,-79,-71,-85,-73,-73,-77,-79,-85,-83,-83
735,"(0,1)",-67,-67,-77,-75,-79,-59,-73,-67,-75,-77,-73,-63,-41,-69,-83,-71,-73,-79,-71,-85,-73,-75,-77,-79,-85,-85,-81
